application_id,name,rank,community,aggregate
215253,,132875,MBC,135.0
393573,,132876,MBC,135.0
331589,,132877,MBC,135.0
366955,,132878,SC,135.0
287084,,132879,BC,135.0
434606,,132880,BC,135.0
388755,,132881,MBC,135.0
458670,,132882,BC,135.0
352855,,132883,BC,135.0
294148,,132884,MBC,135.0
243274,,132885,OC,135.0
344228,,132886,BC,135.0
458901,,132887,SC,135.0
358400,,132888,MBC,135.0
408056,,132889,BC,135.0
332959,,132890,BC,135.0
320536,,132891,BC,135.0
351321,,132892,SC,135.0
486910,,132893,BC,135.0
260756,,132894,BC,135.0
439704,,132895,BC,135.0
275605,,132896,BC,135.0
285160,,132897,BC,135.0
335617,,132898,MBC,135.0
411755,,132899,MBC,135.0
225704,,132900,SCA,135.0
444645,,132901,BC,135.0
437674,,132902,SC,135.0
445295,,132903,BC,135.0
360621,,132904,BC,135.0
322663,,132905,MBC,135.0
410197,,132906,ST,135.0
480406,,132907,BCM,135.0
431503,,132908,BC,135.0
381033,,132909,MBC,135.0
493884,,132910,BC,135.0
422398,,132911,BC,135.0
329404,,132912,MBC,135.0
213025,,132913,BCM,135.0
357048,,132914,SC,135.0
452594,,132915,SC,135.0
487448,,132916,MBC,135.0
361465,,132917,MBC,135.0
297387,,132918,BC,135.0
356467,,132919,BC,135.0
382297,,132920,BCM,135.0
201249,,132921,BC,135.0
493507,,132922,BC,135.0
378522,,132923,BC,135.0
300062,,132924,MBC,135.0
409143,,132925,MBC,135.0
451202,,132926,BCM,135.0
283840,,132927,BC,135.0
380059,,132928,MBC,135.0
395081,,132929,BC,135.0
472901,,132930,MBC,135.0
293097,,132931,BC,135.0
367140,,132932,SC,135.0
345939,,132933,SC,135.0
265042,,132934,SC,135.0
439297,,132935,BC,135.0
385446,,132936,MBC,135.0
472738,,132937,MBC,135.0
371424,,132938,SC,135.0
313451,,132939,BC,135.0
391545,,132940,BC,135.0
310169,,132941,MBC,135.0
343020,,132942,SC,135.0
249584,,132943,MBC,135.0
247094,,132944,OC,135.0
213405,,132945,SC,135.0
319866,,132946,BC,135.0
315647,,132947,MBC,135.0
260903,,132948,MBC,135.0
271618,,132949,SC,135.0
483861,,132950,MBC,135.0
452725,,132951,BC,135.0
498349,,132952,BC,135.0
321178,,132953,SC,135.0
232806,,132954,BC,135.0
455782,,132955,MBC,135.0
445247,,132956,BC,135.0
461036,,132957,BC,135.0
361608,,132958,MBC,135.0
339854,,132959,BC,135.0
209905,,132960,BC,135.0
440547,,132961,SC,135.0
269844,,132962,BC,135.0
369537,,132963,BC,135.0
265960,,132964,BC,135.0
458575,,132965,MBC,135.0
249884,,132966,BCM,135.0
402979,,132967,MBC,135.0
373553,,132968,MBC,135.0
489186,,132969,SC,135.0
411312,,132970,BC,135.0
296241,,132971,MBC,135.0
278476,,132972,BC,135.0
404569,,132973,BC,135.0
323524,,132974,MBC,135.0
374683,,132975,BCM,135.0
247799,,132976,BC,135.0
249297,,132977,MBC,135.0
402802,,132978,BC,135.0
432580,,132979,SC,135.0
369322,,132980,BC,135.0
458390,,132981,MBC,135.0
338549,,132982,MBC,135.0
497532,,132983,BC,135.0
456408,,132984,SCA,135.0
308430,,132985,SC,135.0
227901,,132986,SC,135.0
394609,,132987,MBC,135.0
341803,,132988,BC,135.0
299000,,132989,BC,135.0
257834,,132990,SC,135.0
251110,,132991,BC,135.0
234561,,132992,SC,135.0
246855,,132993,SC,135.0
270167,,132994,BC,135.0
450893,,132995,MBC,135.0
387303,,132996,SC,135.0
400682,,132997,SC,135.0
290134,,132998,BC,135.0
424703,,132999,BC,135.0
313778,,133000,SC,135.0
366153,,133001,BC,135.0
249342,,133002,MBC,135.0
393845,,133003,BC,135.0
267907,,133004,SC,135.0
461124,,133005,BC,135.0
317685,,133006,MBC,135.0
475771,,133007,SC,135.0
441358,,133008,MBC,135.0
445280,,133009,BC,135.0
385452,,133010,BC,135.0
253341,,133011,BCM,135.0
430808,,133012,BC,135.0
467168,,133013,OC,135.0
348846,,133014,BC,135.0
366272,,133015,MBC,135.0
362001,,133016,MBC,135.0
326528,,133017,BC,135.0
491556,,133018,BC,135.0
359947,,133019,SC,135.0
425521,,133020,BC,135.0
201604,,133021,MBC,135.0
363367,,133022,MBC,135.0
296993,,133023,OC,135.0
307672,,133024,BC,135.0
305712,,133025,MBC,135.0
469213,,133026,BC,135.0
224711,,133027,BCM,135.0
296980,,133028,MBC,135.0
392693,,133029,SC,135.0
441602,,133030,BC,135.0
319130,,133031,SC,135.0
203825,,133032,BC,135.0
302491,,133033,SCA,135.0
306959,,133034,SC,135.0
353424,,133035,MBC,135.0
327178,,133036,SC,135.0
339085,,133037,MBC,135.0
451687,,133038,SC,135.0
471257,,133039,MBC,135.0
212296,,133040,MBC,135.0
221868,,133041,BC,135.0
360171,,133042,BC,135.0
473871,,133043,MBC,135.0
434282,,133044,SC,135.0
332927,,133045,SC,135.0
495557,,133046,SC,135.0
435225,,133047,BC,135.0
463455,,133048,BC,135.0
391438,,133049,BC,135.0
489631,,133050,MBC,135.0
370941,,133051,MBC,135.0
311359,,133052,MBC,135.0
363384,,133053,BC,135.0
204837,,133054,BC,135.0
463433,,133055,BC,135.0
276379,,133056,BC,135.0
398507,,133057,MBC,135.0
238394,,133058,BC,135.0
250079,,133059,MBC,135.0
314354,,133060,BC,135.0
247542,,133061,BC,135.0
472951,,133062,BCM,135.0
207566,,133063,BC,135.0
288442,,133064,BC,135.0
406530,,133065,BC,135.0
334366,,133066,MBC,135.0
239247,,133067,BC,135.0
269026,,133068,MBC,135.0
495342,,133069,MBC,135.0
254705,,133070,MBC,135.0
273794,,133071,BC,135.0
481673,,133072,MBC,135.0
387079,,133073,BC,135.0
282395,,133074,MBC,135.0
483963,,133075,BC,135.0
448517,,133076,MBC,135.0
297538,,133077,BC,135.0
334446,,133078,MBC,135.0
231011,,133079,BC,135.0
250164,,133080,BC,135.0
251445,,133081,BCM,135.0
285684,,133082,MBC,135.0
235837,,133083,BC,135.0
226137,,133084,MBC,135.0
386044,,133085,BC,135.0
219212,,133086,BC,135.0
201342,,133087,BC,135.0
404697,,133088,BC,135.0
292236,,133089,MBC,135.0
448450,,133090,MBC,135.0
405137,,133091,BC,135.0
380404,,133092,BC,135.0
377220,,133093,BC,135.0
334955,,133094,BC,135.0
217785,,133095,BC,135.0
477338,,133096,MBC,135.0
368565,,133097,BC,135.0
206106,,133098,BCM,135.0
252043,,133099,BC,135.0
418018,,133100,BCM,135.0
232644,,133101,BC,135.0
421086,,133102,SC,135.0
395891,,133103,MBC,135.0
321432,,133104,ST,135.0
399242,,133105,MBC,135.0
420887,,133106,BC,135.0
470850,,133107,BC,135.0
333215,,133108,MBC,135.0
381814,,133109,SC,135.0
491313,,133110,MBC,135.0
336990,,133111,MBC,135.0
490251,,133112,SC,135.0
241562,,133113,BC,135.0
255178,,133114,MBC,135.0
263719,,133115,SC,135.0
370606,,133116,SC,135.0
435702,,133117,BC,135.0
356987,,133118,BC,135.0
248248,,133119,MBC,135.0
320412,,133120,SC,135.0
255946,,133121,MBC,135.0
281054,,133122,MBC,135.0
345619,,133123,MBC,135.0
322399,,133124,BC,135.0
336815,,133125,BCM,135.0
336582,,133126,SC,135.0
231921,,133127,BC,135.0
254255,,133128,BC,135.0
213462,,133129,BCM,135.0
487757,,133130,BC,135.0
458700,,133131,MBC,135.0
414820,,133132,MBC,135.0
245167,,133133,BC,135.0
208381,,133134,BC,135.0
314828,,133135,SC,135.0
456655,,133136,MBC,135.0
298492,,133137,OC,135.0
357754,,133138,MBC,135.0
263526,,133139,OC,135.0
465777,,133140,BC,135.0
452774,,133141,MBC,135.0
448031,,133142,MBC,135.0
485248,,133143,ST,135.0
286224,,133144,MBC,135.0
339470,,133145,SC,135.0
452679,,133146,BC,135.0
275394,,133147,MBC,135.0
278601,,133148,MBC,135.0
439008,,133149,MBC,135.0
325246,,133150,BC,135.0
319629,,133151,BCM,135.0
417900,,133152,SC,135.0
395941,,133153,SC,135.0
203239,,133154,BC,135.0
397994,,133155,BC,135.0
372983,,133156,MBC,135.0
342915,,133157,BC,135.0
421710,,133158,BC,135.0
431868,,133159,SC,135.0
301303,,133160,OC,135.0
376194,,133161,BC,135.0
430402,,133162,MBC,135.0
278729,,133163,BC,135.0
322762,,133164,BC,135.0
501914,,133165,MBC,135.0
443925,,133166,BCM,135.0
434216,,133167,SC,135.0
320507,,133168,BC,135.0
340910,,133169,MBC,135.0
480912,,133170,MBC,135.0
274729,,133171,BCM,135.0
480869,,133172,MBC,135.0
365919,,133173,MBC,135.0
345660,,133174,OC,135.0
336108,,133175,BC,135.0
486247,,133176,SC,135.0
284324,,133177,MBC,135.0
296292,,133178,SC,135.0
257865,,133179,BC,135.0
485933,,133180,SC,135.0
455131,,133181,SC,135.0
226894,,133182,SC,135.0
313409,,133183,MBC,135.0
329464,,133184,SC,135.0
360935,,133185,MBC,135.0
300201,,133186,BCM,135.0
426152,,133187,MBC,135.0
287634,,133188,MBC,135.0
311290,,133189,OC,135.0
463393,,133190,BC,135.0
230899,,133191,MBC,135.0
408680,,133192,BC,135.0
202399,,133193,BC,135.0
216697,,133194,SC,135.0
406632,,133195,MBC,135.0
418380,,133196,SC,135.0
356352,,133197,MBC,135.0
205065,,133198,SC,135.0
394369,,133199,MBC,135.0
448880,,133200,MBC,135.0
428905,,133201,BC,135.0
479078,,133202,SC,135.0
416859,,133203,MBC,135.0
278621,,133204,BC,135.0
423684,,133205,BC,135.0
310124,,133206,SCA,135.0
448793,,133207,SC,135.0
417361,,133208,BC,135.0
254497,,133209,SCA,135.0
267954,,133210,BC,135.0
377598,,133211,BC,135.0
325179,,133212,MBC,135.0
230618,,133213,BC,135.0
376523,,133214,BC,135.0
227239,,133215,OC,135.0
337833,,133216,MBC,135.0
398074,,133217,BC,135.0
455637,,133218,MBC,135.0
217264,,133219,BC,135.0
336619,,133220,MBC,135.0
332022,,133221,MBC,135.0
274900,,133222,MBC,135.0
276180,,133223,OC,135.0
339872,,133224,MBC,135.0
327468,,133225,SC,135.0
231107,,133226,BC,135.0
241588,,133227,BC,135.0
338547,,133228,BC,135.0
387350,,133229,BCM,135.0
221150,,133230,BC,135.0
319645,,133231,SC,135.0
292072,,133232,SC,135.0
270550,,133233,BC,135.0
340466,,133234,BC,135.0
280168,,133235,BC,135.0
425768,,133236,MBC,135.0
368874,,133237,BC,135.0
349229,,133238,BCM,135.0
419908,,133239,MBC,135.0
231294,,133240,SC,135.0
287998,,133241,SC,135.0
408472,,133242,BC,135.0
496054,,133243,MBC,135.0
204078,,133244,OC,135.0
263040,,133245,BC,135.0
398953,,133246,BCM,135.0
403112,,133247,SC,135.0
376463,,133248,BC,135.0
463098,,133249,BC,135.0
233384,,133250,BC,135.0
394740,,133251,MBC,135.0
316931,,133252,BC,135.0
425713,,133253,BC,135.0
246306,,133254,BC,135.0
298302,,133255,SC,135.0
251343,,133256,OC,135.0
284393,,133257,SC,135.0
249487,,133258,BC,135.0
401471,,133259,BC,135.0
228072,,133260,MBC,135.0
251297,,133261,OC,135.0
274902,,133262,BCM,135.0
317568,,133263,BC,135.0
433875,,133264,BC,135.0
440520,,133265,BC,135.0
347194,,133266,BC,135.0
369183,,133267,MBC,135.0
431324,,133268,MBC,135.0
477948,,133269,MBC,135.0
229713,,133270,BC,135.0
404549,,133271,SCA,135.0
289583,,133272,BC,135.0
212283,,133273,BC,135.0
453111,,133274,MBC,135.0
345141,,133275,MBC,135.0
200780,,133276,SC,135.0
464526,,133277,BC,135.0
413083,,133278,MBC,135.0
378054,,133279,BC,135.0
203439,,133280,OC,135.0
358911,,133281,BC,135.0
498232,,133282,BC,135.0
227032,,133283,BC,135.0
388198,,133284,BC,135.0
323243,,133285,MBC,135.0
373771,,133286,MBC,135.0
347254,,133287,SC,135.0
233817,,133288,BC,135.0
464124,,133289,SC,135.0
370803,,133290,MBC,135.0
234699,,133291,BC,135.0
380197,,133292,SCA,135.0
463121,,133293,BC,135.0
302501,,133294,MBC,135.0
415750,,133295,BC,135.0
469332,,133296,BC,135.0
462807,,133297,MBC,135.0
333125,,133298,MBC,135.0
204984,,133299,MBC,135.0
270666,,133300,BC,135.0
400753,,133301,BC,135.0
225346,,133302,BC,135.0
335571,,133303,BC,135.0
343678,,133304,BC,135.0
417171,,133305,MBC,135.0
217538,,133306,MBC,135.0
248192,,133307,BC,135.0
341876,,133308,SCA,135.0
381554,,133309,MBC,135.0
234941,,133310,BC,135.0
247944,,133311,SC,135.0
487614,,133312,BC,135.0
388049,,133313,MBC,135.0
461586,,133314,BCM,135.0
345290,,133315,BC,135.0
313161,,133316,BC,135.0
465427,,133317,MBC,135.0
221846,,133318,SC,135.0
321456,,133319,MBC,135.0
351176,,133320,BCM,135.0
406809,,133321,BC,135.0
219154,,133322,MBC,135.0
436156,,133323,SC,135.0
213107,,133324,BC,135.0
400156,,133325,MBC,135.0
345079,,133326,SC,135.0
332136,,133327,BC,135.0
408486,,133328,BC,135.0
352560,,133329,BC,135.0
248216,,133330,MBC,135.0
280760,,133331,SC,135.0
273714,,133332,BC,135.0
464125,,133333,BC,135.0
376891,,133334,BC,135.0
221380,,133335,MBC,135.0
410345,,133336,MBC,135.0
356496,,133337,MBC,135.0
268053,,133338,OC,135.0
453634,,133339,MBC,135.0
438770,,133340,MBC,135.0
462216,,133341,BC,135.0
273539,,133342,MBC,135.0
251586,,133343,MBC,135.0
447778,,133344,BCM,135.0
278693,,133345,MBC,135.0
343442,,133346,MBC,135.0
223509,,133347,BCM,135.0
461271,,133348,MBC,135.0
352167,,133349,MBC,135.0
365049,,133350,MBC,135.0
268400,,133351,MBC,135.0
260448,,133352,BC,135.0
306121,,133353,MBC,135.0
222856,,133354,BC,135.0
248238,,133355,BC,135.0
496984,,133356,BC,135.0
329355,,133357,BC,135.0
450589,,133358,BC,135.0
222227,,133359,MBC,135.0
424417,,133360,MBC,135.0
371064,,133361,BCM,135.0
429641,,133362,MBC,135.0
207050,,133363,BC,135.0
349592,,133364,MBC,135.0
224819,,133365,BC,135.0
370755,,133366,SC,135.0
251884,,133367,MBC,135.0
380170,,133368,BC,135.0
286239,,133369,BC,135.0
344230,,133370,BC,135.0
291022,,133371,BC,135.0
246093,,133372,MBC,135.0
388775,,133373,MBC,135.0
218450,,133374,BC,135.0
298891,,133375,SC,135.0
256465,,133376,BC,135.0
306966,,133377,BC,135.0
475466,,133378,MBC,135.0
246219,,133379,MBC,135.0
451711,,133380,SC,135.0
455523,,133381,SC,135.0
476372,,133382,BCM,135.0
354030,,133383,MBC,135.0
277907,,133384,MBC,135.0
344763,,133385,MBC,135.0
268201,,133386,MBC,135.0
299038,,133387,BCM,135.0
432198,,133388,BC,135.0
296876,,133389,MBC,135.0
346844,,133390,MBC,135.0
416702,,133391,MBC,135.0
242025,,133392,BC,135.0
409234,,133393,BC,135.0
412655,,133394,MBC,135.0
344082,,133395,BC,135.0
251677,,133396,BC,135.0
452980,,133397,BC,135.0
332532,,133398,SC,135.0
205613,,133399,OC,135.0
457078,,133400,BC,135.0
260080,,133401,BCM,135.0
445776,,133402,BC,135.0
248565,,133403,BCM,135.0
395949,,133404,BC,135.0
446422,,133405,MBC,135.0
489735,,133406,BC,135.0
386343,,133407,SCA,135.0
449546,,133408,MBC,135.0
346070,,133409,SC,135.0
372148,,133410,MBC,135.0
343305,,133411,MBC,135.0
326918,,133412,MBC,135.0
492081,,133413,MBC,135.0
308385,,133414,MBC,135.0
432067,,133415,MBC,135.0
327977,,133416,BC,135.0
337759,,133417,BC,135.0
308613,,133418,MBC,135.0
272040,,133419,BC,135.0
444210,,133420,MBC,135.0
289582,,133421,MBC,135.0
231369,,133422,BC,135.0
353115,,133423,BC,135.0
396873,,133424,SC,135.0
360250,,133425,BC,135.0
362270,,133426,MBC,135.0
441883,,133427,MBC,135.0
310340,,133428,MBC,135.0
341944,,133429,BC,135.0
244442,,133430,MBC,135.0
333294,,133431,BC,135.0
410668,,133432,MBC,135.0
397589,,133433,BC,135.0
341024,,133434,BC,135.0
343885,,133435,BC,135.0
474697,,133436,MBC,135.0
391032,,133437,SC,135.0
282537,,133438,BC,135.0
261632,,133439,MBC,135.0
273007,,133440,MBC,135.0
492396,,133441,BC,135.0
411766,,133442,MBC,135.0
353485,,133443,MBC,135.0
225072,,133444,SC,135.0
438559,,133445,BCM,135.0
347302,,133446,SC,135.0
227063,,133447,BCM,135.0
293258,,133448,BC,135.0
407016,,133449,MBC,135.0
421214,,133450,BC,135.0
397228,,133451,MBC,135.0
452291,,133452,BC,135.0
278852,,133453,SC,135.0
390465,,133454,BC,135.0
324472,,133455,BC,135.0
425588,,133456,MBC,135.0
427513,,133457,BC,135.0
334183,,133458,SC,135.0
269211,,133459,MBC,135.0
485614,,133460,SC,135.0
489134,,133461,BC,135.0
302230,,133462,BC,135.0
233762,,133463,BC,135.0
420869,,133464,SC,135.0
422083,,133465,BC,135.0
348504,,133466,BC,135.0
403983,,133467,BC,135.0
459055,,133468,SC,135.0
373008,,133469,BC,135.0
210543,,133470,OC,135.0
348747,,133471,BC,135.0
328929,,133472,MBC,135.0
421334,,133473,MBC,135.0
225523,,133474,SC,135.0
275633,,133475,BC,135.0
393722,,133476,BC,135.0
304566,,133477,SC,135.0
495330,,133478,BC,135.0
440768,,133479,SC,135.0
232326,,133480,BC,135.0
496933,,133481,BC,135.0
213641,,133482,BC,135.0
474286,,133483,BCM,135.0
319605,,133484,MBC,135.0
368453,,133485,MBC,135.0
380159,,133486,MBC,135.0
458872,,133487,OC,135.0
234123,,133488,SCA,135.0
495202,,133489,SC,135.0
365273,,133490,BC,135.0
240786,,133491,MBC,135.0
258331,,133492,BC,135.0
209514,,133493,MBC,135.0
250202,,133494,SC,135.0
465543,,133495,MBC,135.0
414565,,133496,MBC,135.0
462023,,133497,MBC,135.0
245296,,133498,OC,135.0
489108,,133499,MBC,135.0
426642,,133500,BCM,135.0
370461,,133501,BCM,135.0
420617,,133502,BC,135.0
284996,,133503,MBC,135.0
242414,,133504,BC,135.0
326638,,133505,SC,135.0
474133,,133506,BC,135.0
453684,,133507,MBC,135.0
478190,,133508,SC,135.0
441607,,133509,ST,135.0
443233,,133510,OC,135.0
313306,,133511,BC,135.0
334621,,133512,BC,135.0
322370,,133513,SC,135.0
290708,,133514,BC,135.0
482805,,133515,BC,135.0
202975,,133516,BC,135.0
384481,,133517,OC,135.0
465024,,133518,BC,135.0
266377,,133519,MBC,135.0
495931,,133520,BC,135.0
455343,,133521,BC,135.0
297308,,133522,MBC,135.0
268364,,133523,BCM,135.0
378191,,133524,BCM,135.0
486677,,133525,BC,135.0
373650,,133526,MBC,135.0
347406,,133527,BC,135.0
296099,,133528,BC,135.0
233797,,133529,MBC,135.0
285496,,133530,BC,135.0
426263,,133531,BCM,135.0
241972,,133532,BC,135.0
279636,,133533,MBC,135.0
467800,,133534,MBC,135.0
449247,,133535,SC,135.0
382555,,133536,BCM,135.0
370184,,133537,BC,135.0
282582,,133538,MBC,135.0
476182,,133539,MBC,135.0
218123,,133540,MBC,135.0
276425,,133541,BC,135.0
396016,,133542,MBC,135.0
450096,,133543,SC,135.0
294347,,133544,BC,135.0
359030,,133545,MBC,135.0
217811,,133546,MBC,135.0
491847,,133547,BC,135.0
444306,,133548,BC,135.0
443292,,133549,MBC,135.0
461813,,133550,MBC,135.0
341833,,133551,SC,135.0
370996,,133552,BC,135.0
463986,,133553,BC,135.0
296282,,133554,MBC,135.0
448141,,133555,BC,135.0
469778,,133556,BC,135.0
355412,,133557,MBC,135.0
438856,,133558,SC,135.0
469101,,133559,MBC,135.0
361262,,133560,BC,135.0
367704,,133561,BC,135.0
281589,,133562,MBC,135.0
266844,,133563,BC,135.0
464005,,133564,BC,135.0
390622,,133565,BC,135.0
337376,,133566,BC,135.0
337976,,133567,SC,135.0
414042,,133568,SC,135.0
410162,,133569,BC,135.0
358499,,133570,BC,135.0
341322,,133571,SCA,135.0
426960,,133572,BC,135.0
206541,,133573,MBC,135.0
320225,,133574,BC,135.0
305212,,133575,MBC,135.0
479189,,133576,BC,135.0
465201,,133577,SC,135.0
441025,,133578,BC,135.0
363002,,133579,SC,135.0
403345,,133580,BC,135.0
353511,,133581,MBC,135.0
211967,,133582,OC,135.0
436776,,133583,MBC,135.0
312745,,133584,BC,135.0
217399,,133585,MBC,135.0
323775,,133586,MBC,135.0
279800,,133587,OC,135.0
429566,,133588,BC,135.0
260410,,133589,BC,135.0
379022,,133590,BC,135.0
469799,,133591,BCM,135.0
243777,,133592,BC,135.0
474954,,133593,MBC,135.0
495470,,133594,BC,135.0
392492,,133595,BC,135.0
398556,,133596,BC,135.0
480237,,133597,BC,135.0
301020,,133598,MBC,135.0
351312,,133599,OC,135.0
262714,,133600,MBC,135.0
234371,,133601,BC,135.0
496912,,133602,SC,135.0
285793,,133603,BC,135.0
247241,,133604,MBC,135.0
322622,,133605,BC,135.0
375625,,133606,MBC,135.0
499685,,133607,BC,135.0
269159,,133608,BC,135.0
314003,,133609,OC,135.0
434118,,133610,BC,135.0
496374,,133611,MBC,135.0
330705,,133612,MBC,135.0
384198,,133613,SC,135.0
201554,,133614,MBC,135.0
350584,,133615,MBC,135.0
305910,,133616,MBC,135.0
321835,,133617,MBC,135.0
501819,,133618,MBC,135.0
355203,,133619,BC,135.0
373634,,133620,BC,135.0
364694,,133621,MBC,135.0
234266,,133622,BC,135.0
374273,,133623,MBC,135.0
415569,,133624,BC,135.0
291259,,133625,MBC,135.0
404872,,133626,MBC,135.0
394612,,133627,BC,135.0
399391,,133628,MBC,135.0
466111,,133629,MBC,135.0
239403,,133630,BC,135.0
378043,,133631,MBC,135.0
207509,,133632,MBC,135.0
254164,,133633,BC,135.0
485512,,133634,SC,135.0
314829,,133635,SC,135.0
299554,,133636,BC,135.0
460220,,133637,MBC,135.0
352993,,133638,MBC,135.0
348087,,133639,BC,135.0
356025,,133640,BCM,135.0
376905,,133641,BC,135.0
258166,,133642,BC,135.0
422053,,133643,BC,135.0
223257,,133644,BC,135.0
228926,,133645,MBC,135.0
383899,,133646,BC,135.0
452861,,133647,SC,135.0
496269,,133648,MBC,135.0
481150,,133649,BCM,135.0
269448,,133650,BC,135.0
323446,,133651,SC,135.0
207959,,133652,OC,135.0
410226,,133653,MBC,135.0
477896,,133654,OC,135.0
474315,,133655,MBC,135.0
325195,,133656,BC,135.0
486243,,133657,MBC,135.0
474411,,133658,MBC,135.0
330919,,133659,MBC,135.0
232544,,133660,BC,135.0
403153,,133661,MBC,135.0
247689,,133662,BC,135.0
365926,,133663,SC,135.0
426410,,133664,MBC,135.0
364622,,133665,MBC,135.0
345770,,133666,BC,135.0
397351,,133667,BC,135.0
393608,,133668,BC,135.0
471056,,133669,MBC,135.0
385568,,133670,BCM,135.0
340659,,133671,MBC,135.0
377763,,133672,MBC,135.0
405313,,133673,MBC,135.0
259271,,133674,MBC,135.0
410748,,133675,MBC,135.0
419771,,133676,MBC,135.0
428565,,133677,BC,135.0
435254,,133678,BC,135.0
243196,,133679,OC,135.0
285097,,133680,MBC,135.0
429533,,133681,SC,135.0
277691,,133682,BC,135.0
479293,,133683,MBC,135.0
274290,,133684,MBC,135.0
443888,,133685,BCM,135.0
241723,,133686,BC,135.0
281121,,133687,MBC,135.0
472595,,133688,BC,135.0
249886,,133689,SCA,135.0
237476,,133690,MBC,135.0
346671,,133691,MBC,135.0
461855,,133692,SC,135.0
440155,,133693,MBC,135.0
481785,,133694,MBC,135.0
467395,,133695,BC,135.0
370000,,133696,BC,135.0
202376,,133697,MBC,135.0
311757,,133698,BC,135.0
323477,,133699,BC,135.0
383248,,133700,BC,135.0
377891,,133701,BC,135.0
475360,,133702,MBC,135.0
404646,,133703,OC,135.0
413780,,133704,SC,135.0
367175,,133705,BC,135.0
388560,,133706,BC,135.0
255379,,133707,SC,135.0
371059,,133708,OC,135.0
466635,,133709,SC,135.0
299463,,133710,MBC,135.0
274627,,133711,SC,135.0
311309,,133712,OC,135.0
424876,,133713,BC,135.0
442965,,133714,BCM,135.0
241780,,133715,MBC,135.0
241895,,133716,MBC,135.0
283493,,133717,SC,135.0
349655,,133718,BC,135.0
247537,,133719,BC,135.0
262923,,133720,MBC,135.0
396478,,133721,BC,135.0
470350,,133722,BC,135.0
389515,,133723,MBC,135.0
325314,,133724,MBC,135.0
353644,,133725,BC,135.0
423635,,133726,SC,135.0
343424,,133727,MBC,135.0
441167,,133728,BC,135.0
326822,,133729,BC,135.0
459570,,133730,MBC,135.0
252665,,133731,BC,135.0
421767,,133732,SC,135.0
273804,,133733,MBC,135.0
420318,,133734,MBC,135.0
271274,,133735,BCM,135.0
321908,,133736,OC,135.0
387743,,133737,BC,135.0
326440,,133738,BC,135.0
454439,,133739,SC,135.0
296931,,133740,SC,135.0
447168,,133741,BC,135.0
238393,,133742,MBC,135.0
392915,,133743,MBC,135.0
268488,,133744,SCA,135.0
380021,,133745,BC,135.0
372566,,133746,MBC,135.0
500523,,133747,BC,135.0
426630,,133748,SC,135.0
462933,,133749,MBC,135.0
447627,,133750,MBC,135.0
386660,,133751,SC,135.0
413147,,133752,SC,135.0
297995,,133753,MBC,135.0
391481,,133754,MBC,135.0
332406,,133755,BC,135.0
380377,,133756,SC,135.0
336775,,133757,MBC,135.0
299048,,133758,BC,135.0
390759,,133759,SC,135.0
356024,,133760,SC,135.0
416380,,133761,BC,135.0
449984,,133762,BC,135.0
311876,,133763,SC,135.0
381955,,133764,BC,135.0
417679,,133765,BC,135.0
341823,,133766,BC,135.0
252964,,133767,BC,135.0
461567,,133768,BC,135.0
463788,,133769,MBC,135.0
275267,,133770,MBC,135.0
361178,,133771,BC,135.0
254425,,133772,SC,135.0
389983,,133773,BC,135.0
371159,,133774,SC,135.0
357841,,133775,MBC,135.0
457453,,133776,OC,135.0
470566,,133777,BC,135.0
425684,,133778,BC,135.0
245558,,133779,BC,135.0
324477,,133780,BC,135.0
420998,,133781,BC,135.0
343466,,133782,SC,135.0
432662,,133783,BC,135.0
474462,,133784,BC,135.0
501497,,133785,BC,135.0
409804,,133786,MBC,135.0
307897,,133787,BCM,135.0
240031,,133788,MBC,135.0
331466,,133789,BC,135.0
370197,,133790,MBC,135.0
238048,,133791,BC,135.0
398541,,133792,BC,135.0
357642,,133793,SC,135.0
321861,,133794,MBC,135.0
417119,,133795,MBC,135.0
276841,,133796,BC,135.0
401416,,133797,MBC,135.0
416152,,133798,SC,135.0
335043,,133799,MBC,135.0
325538,,133800,MBC,135.0
218417,,133801,SC,135.0
409876,,133802,MBC,135.0
390602,,133803,SC,135.0
289496,,133804,BCM,135.0
244531,,133805,BCM,135.0
495419,,133806,BCM,135.0
434642,,133807,MBC,135.0
382535,,133808,MBC,135.0
398867,,133809,MBC,135.0
302146,,133810,SC,135.0
500080,,133811,MBC,135.0
321601,,133812,SC,135.0
389825,,133813,MBC,135.0
353670,,133814,MBC,135.0
216490,,133815,OC,135.0
209393,,133816,BC,135.0
226610,,133817,BC,135.0
303902,,133818,OC,135.0
386499,,133819,BC,135.0
446885,,133820,SC,135.0
342533,,133821,SCA,135.0
223846,,133822,BC,135.0
468503,,133823,BC,135.0
399038,,133824,BC,135.0
493593,,133825,MBC,135.0
461349,,133826,BCM,135.0
452743,,133827,SC,135.0
344036,,133828,BC,135.0
372477,,133829,SC,135.0
368208,,133830,BC,135.0
430237,,133831,MBC,135.0
273777,,133832,BC,135.0
315290,,133833,MBC,135.0
286395,,133834,BC,135.0
290607,,133835,BC,135.0
295001,,133836,BC,135.0
496997,,133837,MBC,135.0
364565,,133838,SC,135.0
461916,,133839,BCM,135.0
280326,,133840,BC,135.0
392683,,133841,BC,135.0
501600,,133842,BC,135.0
365109,,133843,SC,135.0
404009,,133844,SC,135.0
372110,,133845,BC,135.0
