college_code,college_name,branch_code,branch_name,OC,BC,BCM,MBC,SC,SCA,ST,TOTAL
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,23,19,1,14,12,1,1,71
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),11,9,2,7,4,1,1,35
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",CE,CIVIL ENGINEERING,5,5,0,3,3,1,0,17
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",CS,COMPUTER SCIENCE AND ENGINEERING,22,20,2,14,11,2,1,72
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,10,9,2,7,6,1,0,35
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,6,4,1,4,2,0,0,17
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",IT,INFORMATION TECHNOLOGY,11,9,1,8,5,1,0,35
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",ME,MECHANICAL ENGINEERING,11,9,2,7,5,2,0,36
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram 631604.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,33,29,4,21,17,4,0,108
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram 631604.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEMS,7,6,1,4,3,0,1,22
