college_code,branch_code,year,opening_rank,closing_rank,seats_filled,community
5650,191,2021,4044,4044,1,BC
5652,191,2021,68,68,1,BC
5653,191,2021,4045,4045,1,BC
5654,191,2021,4046,4046,1,BC
5655,191,2021,4047,4047,1,OC
5656,191,2021,4048,4048,1,BC
5657,191,2021,4049,4049,1,BC
5658,191,2021,4050,4050,1,SC
5659,191,2021,4051,4051,1,OC
5663,191,2021,4052,4052,1,BC
5663,192,2021,4,4,1,BC
5666,191,2021,4053,4053,1,MBC
5669,191,2021,4054,4054,1,BC
5672,191,2021,70,70,1,SC
5677,191,2021,4055,4055,1,BC
5679,191,2021,4056,4056,1,MBC
5683,191,2021,4058,4058,1,BC
5703,131,2021,24235,24235,1,BC
5703,131,2021,24303,24303,1,MBC
5703,132,2021,23468,23468,1,BC
5703,132,2021,23424,23424,1,MBC
5703,140,2021,17707,17707,1,MBC
5703,144,2021,14866,14866,1,BC
5703,146,2021,13500,13500,1,MBC
5703,148,2021,14841,14841,1,BC
5703,149,2021,11200,11200,1,BC
5703,151,2021,12139,12139,1,BC
5703,152,2021,8922,8922,1,BC
5703,155,2021,6651,6651,1,BC
5703,157,2021,5004,5004,1,MBC
5703,160,2021,2899,2899,1,BC
5720,146,2021,13217,13217,1,BC
5832,128,2021,24035,24035,1,BC
5832,131,2021,24114,24293,2,BC
5832,132,2021,23534,23534,1,BC
5832,133,2021,22666,22746,2,BC
5832,133,2021,22922,22922,1,MBC
5832,133,2021,22899,22899,1,SC
5832,134,2021,22185,22185,1,BC
5832,134,2021,22048,22048,1,SC
5832,137,2021,19957,19957,1,BC
5832,137,2021,19792,19792,1,MBC
5832,138,2021,19205,19205,1,MBC
5832,140,2021,17862,17934,2,BC
5832,141,2021,17064,17164,4,BC
5832,142,2021,16281,16281,1,BC
5832,143,2021,15703,15703,1,BC
5832,143,2021,15472,15472,1,MBC
5832,145,2021,14006,14006,1,BC
5832,145,2021,13971,13971,1,OC
5832,146,2021,13261,13276,2,BC
5832,146,2021,13190,13190,1,MBC
5832,147,2021,12486,12632,3,BC
5832,148,2021,11992,11992,1,BC
5832,148,2021,11825,11825,1,MBC
5832,149,2021,11078,11122,2,BC
5832,150,2021,10360,10360,1,BC
5832,151,2021,9636,9711,2,BC
5832,152,2021,8768,8998,4,BC
5832,160,2021,2763,2763,1,BC
5832,161,2021,1869,1869,1,BC
5832,162,2021,1115,1115,1,BC
5832,165,2021,406,406,1,MBC
5832,85,2021,26298,26298,1,SC
5832,93,2021,26063,26063,1,SCA
5842,109,2021,25712,25712,1,SC
5842,80,2021,26498,26498,1,OC
5842,97,2021,25978,25978,1,BC
5851,157,2021,5104,5104,1,BC
5862,103,2021,25842,25842,1,SC
5862,131,2021,24266,24266,1,SC
5862,135,2021,21229,21229,1,MBC
5862,137,2021,20012,20012,1,BC
5862,138,2021,19170,19170,1,BC
5862,139,2021,18520,18520,1,BC
5862,140,2021,20163,20163,1,OC
5862,148,2021,11934,11934,1,BC
5862,154,2021,7522,7522,1,MBC
5862,161,2021,1956,1956,1,BC
5862,162,2021,1205,1205,1,MBC
5865,105,2021,25805,25805,1,MBC
5865,131,2021,24053,24238,2,BC
5865,133,2021,22831,22831,1,BC
5865,133,2021,22856,22856,1,SCA
5865,134,2021,22188,22188,1,BC
5865,136,2021,20626,20722,2,BC
5865,137,2021,19762,19787,2,BC
5865,138,2021,19210,19210,1,BC
5865,139,2021,18677,18677,1,BC
5865,139,2021,18413,18413,1,MBC
5865,140,2021,17681,17869,2,BC
5865,141,2021,17098,17236,2,BC
5865,141,2021,17048,17048,1,MBC
5865,144,2021,14649,14649,1,BC
5865,144,2021,14904,14904,1,MBC
5865,152,2021,8830,8845,2,BC
5865,152,2021,8879,8879,1,MBC
5865,153,2021,7951,7975,2,BC
5865,156,2021,5838,5838,1,MBC
5865,157,2021,5376,5376,1,MBC
5865,159,2021,3442,3442,1,BC
5865,160,2021,2919,2937,2,BC
5865,162,2021,1049,1311,2,BC
5865,87,2021,26244,26244,1,SCA
5901,134,2021,22023,22023,1,SCA
5901,145,2021,13999,13999,1,SC
5901,147,2021,12471,12471,1,SC
5901,149,2021,10968,11234,2,SC
5901,157,2021,4990,4990,1,MBC
5901,157,2021,5197,5197,1,SC
5901,158,2021,4268,4280,2,BC
5901,158,2021,4194,4336,4,MBC
5901,158,2021,4244,4244,1,SC
5901,159,2021,3631,3748,2,BC
5901,159,2021,3638,3690,2,MBC
5901,160,2021,2743,2743,1,MBC
5901,161,2021,1920,2098,3,BC
5901,161,2021,2010,2010,1,SC
5901,162,2021,984,1178,3,BC
5901,178,2021,13216,13216,1,BC
5901,181,2021,8047,8047,1,MBC
5901,182,2021,6303,6303,1,BC
5901,183,2021,4728,4728,1,OC
5901,185,2021,1709,1709,1,BC
5901,187,2021,8783,8783,1,OC
5901,954,2021,739,739,1,BC
5902,115,2021,25482,25482,1,SC
5902,131,2021,24391,24391,1,BC
5902,132,2021,23384,23384,1,BC
5902,134,2021,22229,22229,1,BC
5902,135,2021,21339,21339,1,SC
5902,136,2021,21925,21925,1,BC
5902,136,2021,20549,20549,1,MBC
5902,138,2021,19279,19279,1,SC
5902,140,2021,17662,20158,2,MBC
5902,145,2021,13926,13986,2,MBC
5902,146,2021,13373,13373,1,SC
5902,147,2021,12621,12621,1,MBC
5902,156,2021,5939,5939,1,SC
5904,119,2021,25211,25211,1,BC
5904,131,2021,24132,24189,2,BC
5904,132,2021,23357,23357,1,MBC
5904,132,2021,23365,23365,1,OC
5904,134,2021,22130,22130,1,BC
5904,136,2021,20542,20542,1,BC
5904,137,2021,19810,19810,1,MBC
5904,140,2021,17865,17865,1,BC
5904,140,2021,17733,17733,1,MBC
5904,141,2021,16905,16905,1,BC
5904,142,2021,16286,16286,1,BC
5904,143,2021,15582,15582,1,BC
5904,144,2021,14923,14923,1,SC
5904,145,2021,14117,14117,1,BC
5904,147,2021,12624,12624,1,BC
5904,150,2021,10542,10542,1,BC
5904,150,2021,10268,10268,1,MBC
5904,151,2021,9620,9620,1,BC
5904,152,2021,8959,11145,3,BC
5904,152,2021,8777,8777,1,MBC
5904,156,2021,6032,6032,1,BC
5904,157,2021,5113,5113,1,BC
5904,158,2021,4178,4364,3,BC
5904,159,2021,3688,3688,1,BC
5904,160,2021,2659,2659,1,BC
5904,161,2021,1442,1962,2,BC
5904,162,2021,1020,1102,2,BC
5904,163,2021,482,482,1,BC
5904,174,2021,20299,20299,1,OC
5904,176,2021,16772,16772,1,BC
5904,179,2021,11493,11493,1,MBC
5904,180,2021,9782,9782,1,BC
5907,114,2021,25530,25530,1,BC
5907,131,2021,24282,24346,2,BC
5907,133,2021,22862,22862,1,MBC
5907,134,2021,21966,22213,4,BC
5907,134,2021,22041,22041,1,MBC
5907,137,2021,19799,19799,1,SC
5907,138,2021,19138,19216,2,BC
5907,139,2021,18436,18627,2,BC
5907,141,2021,17022,17116,2,BC
5907,142,2021,16303,16303,1,BC
5907,144,2021,14659,14797,2,BC
5907,145,2021,13987,13987,1,BC
5907,147,2021,12595,12595,1,BC
5907,148,2021,12027,12027,1,BC
5907,150,2021,10330,10554,4,BC
5907,154,2021,7491,7491,1,BC
5907,155,2021,6676,6676,1,BC
5907,156,2021,5914,5914,1,BC
5907,157,2021,5130,5130,1,BC
5907,162,2021,1120,1241,2,BC
5907,170,2021,249,249,1,SC
5907,90,2021,26149,26149,1,BC
5910,115,2021,25488,25488,1,SC
5910,122,2021,24946,24946,1,SC
5910,123,2021,24827,24827,1,SC
5910,131,2021,24314,24350,2,BC
5910,132,2021,23613,23613,1,BC
5910,132,2021,23354,23419,2,SC
5910,133,2021,22700,22700,1,BC
5910,133,2021,22801,22801,1,MBC
5910,133,2021,22879,22879,1,SC
5910,134,2021,21986,21986,1,BC
5910,137,2021,19807,19944,2,BC
5910,137,2021,19901,19901,1,MBC
5910,138,2021,19119,19119,1,MBC
5910,138,2021,19183,19368,2,SC
5910,139,2021,18453,18453,1,BC
5910,139,2021,18656,18656,1,ST
5910,140,2021,17900,17900,1,BC
5910,140,2021,17675,17837,2,SC
5910,141,2021,17121,17121,1,BC
5910,141,2021,19642,19642,1,SCA
5910,143,2021,15559,15559,1,MBC
5910,144,2021,14717,14855,2,BC
5910,144,2021,17868,17868,1,SC
5910,145,2021,13993,13993,1,BC
5910,145,2021,14182,14186,2,MBC
5910,145,2021,14150,14150,1,SCA
5910,146,2021,13332,13433,2,BC
5910,146,2021,13465,13465,1,MBC
5910,147,2021,12678,12678,1,MBC
5910,147,2021,12747,12747,1,SC
5910,150,2021,10520,10520,1,MBC
5910,152,2021,8865,9048,2,MBC
5910,154,2021,7383,7383,1,SC
5910,155,2021,7818,7818,1,BC
5910,155,2021,6722,6722,1,MBC
5910,155,2021,7854,7854,1,SC
5910,156,2021,5725,5944,2,BC
5910,156,2021,5755,5755,1,MBC
5910,157,2021,5060,5184,2,MBC
5910,158,2021,4288,4539,4,MBC
5910,159,2021,3742,3742,1,BC
5910,159,2021,3563,3598,2,MBC
5910,160,2021,2800,2890,4,BC
5910,160,2021,2835,2914,2,MBC
5910,161,2021,1884,2097,4,BC
5910,161,2021,1823,2046,4,MBC
5910,162,2021,1060,1153,2,BC
5910,162,2021,1207,1217,2,MBC
5910,171,2021,232,232,1,BC
5910,176,2021,16810,16810,1,BC
5910,177,2021,15031,15031,1,BC
5910,178,2021,13217,13217,1,BC
5910,180,2021,9730,9730,1,BC
5910,181,2021,8039,8039,1,OC
5910,184,2021,3248,3248,1,BC
5910,185,2021,1715,1715,1,OC
5910,187,2021,8726,8726,1,BC
5911,136,2021,20622,20622,1,BC
5912,131,2021,24057,24366,3,BC
5912,133,2021,22845,22845,1,BC
5912,133,2021,22650,22650,1,MBC
5912,135,2021,21368,21368,1,BC
5912,136,2021,20641,20641,1,BC
5912,142,2021,16345,16345,1,MBC
5912,156,2021,6006,6006,1,BC
5912,162,2021,1270,1270,1,BC
5913,133,2021,22844,22844,1,BC
5913,142,2021,16481,16481,1,MBC
5913,148,2021,11930,11930,1,BC
5913,98,2021,25938,25938,1,BC
5914,131,2021,24161,24228,2,BC
5914,134,2021,22085,22085,1,BC
5914,135,2021,21481,21481,1,SC
5914,136,2021,20767,20767,1,BC
5914,140,2021,17764,17764,1,BC
5914,141,2021,17142,17142,1,BC
5914,142,2021,16442,16478,2,BC
5914,145,2021,13888,13888,1,BC
5914,149,2021,11119,11119,1,MBC
5914,157,2021,5293,5293,1,BC
5915,106,2021,25778,25778,1,BC
5915,133,2021,22621,22621,1,OC
5915,134,2021,21940,22086,3,BC
5915,140,2021,17974,17974,1,BC
5915,142,2021,16453,16474,2,BC
5915,143,2021,15538,15538,1,BC
5915,153,2021,8167,8167,1,BC
5915,155,2021,6574,6574,1,BC
5915,164,2021,435,435,1,BC
5915,81,2021,26443,26443,1,SC
5915,90,2021,26146,26146,1,BC
5915,92,2021,26100,26100,1,BC
5919,131,2021,24276,24276,1,BC
5919,132,2021,23607,23607,1,SC
5919,135,2021,21215,21215,1,BC
5919,137,2021,20026,20026,1,BC
5919,138,2021,19321,19321,1,MBC
5919,138,2021,19273,19273,1,SC
5919,141,2021,16886,17043,2,BC
5919,149,2021,11082,11082,1,SC
5919,156,2021,5904,5904,1,BC
5919,162,2021,1062,1350,2,BC
5919,177,2021,15035,15035,1,BC
5921,132,2021,23493,23493,1,MBC
5921,133,2021,22718,22718,1,BC
5921,142,2021,16304,16304,1,BC
5921,144,2021,14686,14686,1,BC
5921,146,2021,13381,13381,1,BC
5921,148,2021,11709,11709,1,BC
5921,150,2021,10240,10240,1,BC
5921,150,2021,10259,10287,2,MBC
5921,152,2021,11159,11159,1,BC
5921,153,2021,8164,8164,1,SC
5921,154,2021,7288,7288,1,BC
5921,155,2021,6516,6516,1,BC
5930,135,2021,21464,21464,1,BC
5930,137,2021,21523,21523,1,BC
5930,140,2021,17695,17695,1,BC
5930,143,2021,15396,15396,1,MBC
5930,158,2021,4176,4176,1,OC
5930,162,2021,1071,1071,1,MBC
5930,178,2021,90,90,1,SC
5930,78,2021,26511,26511,1,SC
5930,83,2021,26373,26373,1,BC
5930,90,2021,26144,26144,1,BC
5930,94,2021,26048,26048,1,SC
5930,99,2021,25916,25916,1,BC
5935,114,2021,25539,25539,1,SC
5935,124,2021,24672,24672,1,MBC
5935,133,2021,22672,22672,1,BC
5935,136,2021,20494,20494,1,BC
5935,138,2021,19393,19393,1,SC
5935,145,2021,14053,14170,2,BC
5935,148,2021,11735,11735,1,MBC
5935,148,2021,11879,11879,1,SC
5935,152,2021,9066,9066,1,SC
5935,153,2021,8015,8015,1,BC
5935,159,2021,3542,3542,1,BC
5935,160,2021,2675,2675,1,SC
5942,131,2021,24381,24381,1,BC
5942,132,2021,23441,23557,2,BC
5942,135,2021,21148,21148,1,BC
5942,138,2021,19196,19196,1,BC
5942,139,2021,18429,18429,1,BC
5942,140,2021,17759,17759,1,BC
5942,142,2021,16168,16168,1,BC
5942,146,2021,16431,16431,1,BC
5942,149,2021,13998,13998,1,SC
5942,152,2021,8927,8927,1,BC
5942,158,2021,4546,4546,1,MBC
5986,131,2021,24190,24204,2,BC
5986,133,2021,22728,22833,2,SC
5986,134,2021,22150,22150,1,MBC
5986,136,2021,20659,20659,1,BC
5986,138,2021,19198,19198,1,BC
5986,138,2021,19327,19327,1,SC
5986,139,2021,18654,18654,1,BC
5986,142,2021,19116,19116,1,SC
5986,143,2021,15409,15409,1,MBC
5986,144,2021,14858,14858,1,MBC
5986,144,2021,14897,14897,1,SC
5986,145,2021,14183,14183,1,SC
5986,147,2021,12633,12633,1,SC
5986,148,2021,11970,11970,1,MBC
5986,149,2021,11130,11130,1,SC
5986,151,2021,9680,9776,2,BC
5986,152,2021,8767,8975,2,BC
5986,152,2021,11147,11147,1,SC
5986,153,2021,8138,8138,1,BC
5986,153,2021,7995,7995,1,MBC
5986,155,2021,6564,6564,1,MBC
5986,158,2021,4278,4278,1,SC
5986,159,2021,3695,3695,1,MBC
5986,161,2021,1989,1989,1,MBC
5986,171,2021,230,230,1,BC
5986,176,2021,118,118,1,MBC
5986,180,2021,9778,9778,1,BC
5986,181,2021,8014,8014,1,BC
5986,182,2021,6360,6360,1,BC
5986,183,2021,4739,4739,1,BC
5986,183,2021,26,26,1,MBC
5986,184,2021,3186,3186,1,BC
5986,186,2021,10036,10141,4,BC
5986,187,2021,8715,8715,1,BC
5986,188,2021,249,249,1,BC
5988,134,2021,22062,22062,1,MBC
5988,135,2021,21163,21163,1,OC
5988,137,2021,19833,19833,1,BC
5988,142,2021,16423,16423,1,BC
5988,148,2021,11763,12066,3,BC
5988,149,2021,11225,11225,1,BC
5988,151,2021,9772,9772,1,BC
5988,152,2021,8923,8923,1,BC
5988,155,2021,6616,7847,2,BC
5988,158,2021,4553,4553,1,BC
5990,132,2021,23408,23497,2,BC
5990,134,2021,22031,22031,1,BC
5990,138,2021,19099,19099,1,BC
5990,139,2021,18368,18368,1,BC
5990,162,2021,1022,1022,1,BC
5990,85,2021,26307,26307,1,OC
6889,190,2021,4923,4923,1,OC
6890,190,2021,4924,4924,1,BC
6891,190,2021,4925,4925,1,OC
6892,190,2021,4926,4926,1,BC
6894,190,2021,4927,4927,1,OC
6896,190,2021,4928,4928,1,BC
6897,190,2021,4929,4929,1,BC
6898,190,2021,4930,4930,1,OC
6899,190,2021,4931,4931,1,BC
6901,190,2021,4932,4932,1,MBC
6902,190,2021,4933,4933,1,BC
6903,190,2021,4934,4934,1,BC
6904,190,2021,4935,4935,1,SC
6906,190,2021,4936,4936,1,BC
6908,190,2021,4938,4938,1,BC
6910,190,2021,4940,4940,1,BC
6911,190,2021,104,104,1,OC
6919,190,2021,4942,4942,1,BC
6922,190,2021,4944,4944,1,BC
6925,190,2021,4945,4945,1,OC
6926,190,2021,4946,4946,1,BC
6929,190,2021,4948,4948,1,OC
6930,190,2021,4949,4949,1,BC
6931,190,2021,4950,4950,1,BC
6932,190,2021,4951,4951,1,BC
6937,190,2021,4952,4952,1,BC
6938,190,2021,4953,4953,1,OC
6943,190,2021,4955,4955,1,SC
6945,190,2021,4957,4957,1,BC
6946,190,2021,4958,4958,1,SC
6947,190,2021,4959,4959,1,OC
6948,190,2021,4960,4960,1,OC
6950,190,2021,4961,4961,1,BC
6952,190,2021,4962,4962,1,BC
6953,190,2021,4963,4963,1,SCA
6957,190,2021,4964,4964,1,BC
6959,190,2021,4966,4966,1,SC
6962,190,2021,4967,4967,1,BC
6966,190,2021,4968,4968,1,BC
6967,190,2021,4969,4969,1,BC
6968,190,2021,4970,4970,1,BC
6971,190,2021,4971,4971,1,BC
6972,190,2021,4972,4972,1,BC
6973,190,2021,106,106,1,BC
6974,190,2021,4973,4973,1,BC
6975,190,2021,4974,4974,1,BC
6976,190,2021,4975,4975,1,MBC
6977,190,2021,4976,4976,1,BC
6979,190,2021,4977,4977,1,BC
6980,190,2021,4978,4978,1,BC
6981,190,2021,4979,4979,1,BC
6982,190,2021,4980,4980,1,SC
6985,190,2021,4981,4981,1,BC
6986,190,2021,4982,4982,1,MBC
6989,190,2021,4983,4983,1,MBC
6990,190,2021,4984,4984,1,SC
6992,190,2021,4986,4986,1,SC
6995,190,2021,107,107,1,BC
7001,190,2021,4988,4988,1,BC
7003,190,2021,4989,4989,1,BC
7004,190,2021,4990,4990,1,BC
7008,190,2021,108,108,1,BC
7012,190,2021,4991,4991,1,BC
7013,190,2021,4992,4992,1,OC
7017,190,2021,4993,4993,1,BC
7018,190,2021,4994,4994,1,BC
7019,190,2021,4995,4995,1,BC
7020,190,2021,4996,4996,1,OC
7023,190,2021,4997,4997,1,BC
7026,190,2021,4998,4998,1,BC
7028,190,2021,4999,4999,1,OC
7029,190,2021,5000,5000,1,SC
7030,190,2021,5001,5001,1,BC
7036,190,2021,5004,5004,1,BC
7038,190,2021,5005,5005,1,BC
7041,190,2021,5006,5006,1,BC
7042,190,2021,109,109,1,BC
7043,190,2021,5007,5007,1,BC
7052,190,2021,5009,5009,1,OC
7053,190,2021,5010,5010,1,MBC
7054,190,2021,5011,5011,1,OC
7055,190,2021,110,110,1,OC
7056,190,2021,5012,5012,1,BC
7059,190,2021,5013,5013,1,OC
7060,190,2021,5014,5014,1,BC
7061,190,2021,5015,5015,1,BC
7062,190,2021,5016,5016,1,BC
7064,190,2021,5017,5017,1,OC
7066,190,2021,5018,5018,1,BC
7067,190,2021,5019,5019,1,BC
7070,190,2021,5021,5021,1,BC
7071,190,2021,5022,5022,1,BC
7072,190,2021,5023,5023,1,BC
7073,190,2021,5024,5024,1,BC
7075,190,2021,5025,5025,1,BC
7076,190,2021,5026,5026,1,BC
7077,190,2021,5027,5027,1,BC
7078,190,2021,111,111,1,BC
7080,190,2021,5028,5028,1,BC
7082,190,2021,5029,5029,1,BC
7086,190,2021,5030,5030,1,BC
7088,190,2021,5032,5032,1,BC
7093,190,2021,5034,5034,1,BC
7094,190,2021,5035,5035,1,MBC
7096,190,2021,112,112,1,OC
7097,190,2021,5036,5036,1,BC
7101,190,2021,5038,5038,1,BC
7103,190,2021,5039,5039,1,MBC
7106,190,2021,5040,5040,1,BC
7108,190,2021,5041,5041,1,BC
7109,190,2021,5042,5042,1,BC
7110,190,2021,5043,5043,1,BC
7111,190,2021,5044,5044,1,BC
7112,190,2021,5045,5045,1,BC
7113,190,2021,5046,5046,1,BC
7114,190,2021,5047,5047,1,BC
7116,190,2021,5048,5048,1,MBC
7120,190,2021,5050,5050,1,OC
7121,190,2021,5051,5051,1,BC
7122,190,2021,5052,5052,1,BC
7124,190,2021,5053,5053,1,BC
7125,190,2021,5054,5054,1,MBC
7127,190,2021,5055,5055,1,MBC
7128,190,2021,5056,5056,1,BC
7129,190,2021,5057,5057,1,BC
7133,190,2021,5058,5058,1,OC
7134,190,2021,5059,5059,1,BC
7136,190,2021,114,114,1,BC
7137,190,2021,5060,5060,1,OC
7140,190,2021,5062,5062,1,BC
7141,190,2021,5063,5063,1,BC
7142,190,2021,5064,5064,1,BC
7143,190,2021,5065,5065,1,BC
7144,190,2021,5066,5066,1,OC
7145,190,2021,5067,5067,1,OC
7147,190,2021,5068,5068,1,BC
7148,190,2021,5069,5069,1,SC
7151,190,2021,5070,5070,1,BC
7152,190,2021,5071,5071,1,BC
7154,190,2021,5072,5072,1,BC
7156,190,2021,5073,5073,1,BC
7159,190,2021,5074,5074,1,OC
7162,190,2021,5075,5075,1,BC
7170,190,2021,5077,5077,1,OC
7171,190,2021,5078,5078,1,BC
7173,190,2021,5080,5080,1,BC
7175,190,2021,5081,5081,1,BC
7178,190,2021,5083,5083,1,OC
7179,190,2021,5084,5084,1,BC
7183,190,2021,5085,5085,1,MBC
7184,190,2021,5086,5086,1,BC
7185,190,2021,5087,5087,1,BC
7187,190,2021,5088,5088,1,BC
7192,190,2021,5089,5089,1,SC
7193,190,2021,5090,5090,1,BC
7196,190,2021,5092,5092,1,BC
7199,190,2021,115,115,1,BC
7201,190,2021,5093,5093,1,BC
7203,190,2021,5094,5094,1,BC
7204,190,2021,5095,5095,1,BC
7206,190,2021,5097,5097,1,BC
7207,190,2021,5098,5098,1,BC
7208,190,2021,5099,5099,1,BC
7209,190,2021,5100,5100,1,OC
7211,190,2021,116,116,1,BC
7213,190,2021,5101,5101,1,BC
7216,190,2021,117,117,1,BC
7220,190,2021,5103,5103,1,BC
7221,190,2021,5104,5104,1,BC
7225,190,2021,5105,5105,1,BC
7229,190,2021,5106,5106,1,BC
7231,190,2021,5107,5107,1,BC
7237,190,2021,5112,5112,1,BC
7241,190,2021,5113,5113,1,BC
7242,190,2021,5114,5114,1,BC
7243,190,2021,5115,5115,1,BC
7244,190,2021,5116,5116,1,MBC
7245,190,2021,5117,5117,1,BC
7246,190,2021,5118,5118,1,BC
7249,190,2021,5119,5119,1,BC
7251,190,2021,118,118,1,BC
7254,190,2021,5120,5120,1,SC
7258,190,2021,5122,5122,1,BC
7260,190,2021,5123,5123,1,OC
7261,190,2021,5124,5124,1,BC
7265,190,2021,5126,5126,1,BC
7271,190,2021,5128,5128,1,BC
7273,190,2021,119,119,1,BC
7274,190,2021,5129,5129,1,BC
7275,190,2021,5130,5130,1,BC
7281,190,2021,5131,5131,1,BC
7283,190,2021,5132,5132,1,SC
7284,190,2021,5133,5133,1,BC
7293,190,2021,120,120,1,BC
7294,190,2021,5135,5135,1,BC
7295,190,2021,5136,5136,1,BC
7297,190,2021,5137,5137,1,BC
7298,190,2021,5138,5138,1,BC
7304,190,2021,5139,5139,1,BC
7305,190,2021,5140,5140,1,OC
7307,190,2021,5142,5142,1,SC
7312,190,2021,5143,5143,1,BC
7316,190,2021,5144,5144,1,SC
7319,190,2021,5146,5146,1,OC
7320,190,2021,5147,5147,1,MBC
7321,190,2021,5148,5148,1,BC
7322,190,2021,5149,5149,1,OC
7323,190,2021,5150,5150,1,BC
7325,190,2021,5151,5151,1,OC
7332,190,2021,5154,5154,1,BC
7333,190,2021,5155,5155,1,BC
7334,190,2021,5156,5156,1,BC
7335,190,2021,5157,5157,1,SC
7337,190,2021,5158,5158,1,BC
7340,190,2021,5159,5159,1,OC
7341,190,2021,5160,5160,1,OC
7342,190,2021,5161,5161,1,BC
7344,190,2021,5162,5162,1,BC
7345,190,2021,121,121,1,SC
7347,190,2021,5163,5163,1,OC
7348,190,2021,5164,5164,1,OC
7349,190,2021,5165,5165,1,BC
7350,190,2021,5166,5166,1,OC
7353,190,2021,5167,5167,1,OC
7354,190,2021,5168,5168,1,BC
7355,190,2021,5169,5169,1,OC
7356,190,2021,5170,5170,1,SC
7358,190,2021,5172,5172,1,BC
7362,190,2021,122,122,1,OC
7364,190,2021,5174,5174,1,OC
7365,190,2021,5175,5175,1,SC
7366,190,2021,5176,5176,1,BC
7367,190,2021,5177,5177,1,OC
7369,190,2021,5178,5178,1,OC
7371,190,2021,5179,5179,1,BC
7376,190,2021,5181,5181,1,BC
7378,190,2021,5183,5183,1,OC
7380,190,2021,5184,5184,1,BC
7384,190,2021,5185,5185,1,SC
7385,190,2021,5186,5186,1,BC
7388,190,2021,5187,5187,1,OC
7389,190,2021,5188,5188,1,BC
7390,190,2021,5189,5189,1,BC
7393,190,2021,5190,5190,1,BC
7394,190,2021,5191,5191,1,BC
7397,190,2021,5192,5192,1,BC
7399,190,2021,5194,5194,1,BC
7402,190,2021,5196,5196,1,BC
7403,190,2021,5197,5197,1,BC
7404,190,2021,5198,5198,1,BC
7408,190,2021,5199,5199,1,BC
7410,190,2021,5200,5200,1,BC
7413,190,2021,5201,5201,1,BC
7415,190,2021,5202,5202,1,BC
7419,190,2021,5204,5204,1,BC
7420,190,2021,5205,5205,1,MBC
7421,190,2021,123,123,1,BC
7427,190,2021,5207,5207,1,BC
7428,190,2021,5208,5208,1,SC
7429,190,2021,124,124,1,BC
7430,190,2021,5209,5209,1,BC
7433,190,2021,5210,5210,1,SC
7436,190,2021,5212,5212,1,BC
7437,190,2021,5213,5213,1,MBC
7438,190,2021,5214,5214,1,BC
7440,190,2021,5215,5215,1,BC
7445,190,2021,125,125,1,BC
7447,190,2021,5218,5218,1,OC
7449,190,2021,5219,5219,1,BC
7451,190,2021,5220,5220,1,BC
7452,190,2021,127,127,1,BC
7455,190,2021,5221,5221,1,BC
7456,190,2021,5222,5222,1,BC
7457,190,2021,5223,5223,1,BC
7462,190,2021,128,128,1,BC
7466,190,2021,5224,5224,1,BC
7469,190,2021,5225,5225,1,BC
7470,190,2021,129,129,1,BC
7471,190,2021,5226,5226,1,BC
7474,190,2021,5229,5229,1,OC
7476,190,2021,5230,5230,1,BC
7477,190,2021,5231,5231,1,MBC
7478,190,2021,5232,5232,1,OC
7479,190,2021,5233,5233,1,SC
7482,190,2021,5234,5234,1,BC
7483,190,2021,5235,5235,1,OC
7484,190,2021,130,130,1,OC
7486,190,2021,5236,5236,1,BC
7487,190,2021,5237,5237,1,BC
7489,190,2021,131,131,1,OC
7491,190,2021,5239,5239,1,OC
7492,190,2021,5240,5240,1,BC
7493,190,2021,5241,5241,1,OC
7494,190,2021,5242,5242,1,BC
7495,190,2021,5243,5243,1,BC
7498,190,2021,5244,5244,1,BC
7499,190,2021,5245,5245,1,BC
7502,190,2021,5246,5246,1,BC
7503,190,2021,5247,5247,1,OC
7509,190,2021,5249,5249,1,OC
7511,190,2021,5250,5250,1,BC
7512,190,2021,5251,5251,1,SC
8925,189,2021,6235,6235,1,BC
8926,189,2021,6236,6236,1,BC
8927,189,2021,6237,6237,1,OC
8928,189,2021,183,183,1,BC
8931,189,2021,6239,6239,1,BC
8932,189,2021,6240,6240,1,BC
8936,189,2021,6242,6242,1,BC
8937,189,2021,6243,6243,1,SC
8942,189,2021,6245,6245,1,OC
8944,189,2021,6246,6246,1,BC
8945,189,2021,6247,6247,1,BC
8946,189,2021,6248,6248,1,OC
8947,189,2021,6249,6249,1,BC
8948,189,2021,6250,6250,1,BC
8949,189,2021,6251,6251,1,BC
8951,189,2021,6253,6253,1,BC
8953,189,2021,6254,6254,1,BC
8960,189,2021,6255,6255,1,OC
8961,189,2021,6256,6256,1,SC
8965,189,2021,6257,6257,1,BC
8967,189,2021,6258,6258,1,BC
8968,189,2021,6259,6259,1,BC
8969,189,2021,6260,6260,1,BC
8971,189,2021,6261,6261,1,SC
8974,189,2021,6262,6262,1,SC
8975,189,2021,6263,6263,1,BC
8977,189,2021,6264,6264,1,BC
8978,189,2021,6265,6265,1,BC
8981,189,2021,6266,6266,1,MBC
8984,189,2021,6267,6267,1,BC
8986,189,2021,6268,6268,1,ST
8987,189,2021,6269,6269,1,BC
8988,189,2021,6270,6270,1,BC
8989,189,2021,6271,6271,1,BC
8990,189,2021,6272,6272,1,BC
8995,189,2021,6274,6274,1,BC
8997,189,2021,6276,6276,1,BC
